Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
9.6875		0.483121	0.516771	0.999359	0.999359	483.121	516.771	319.242	680.117	0.17875	0.819283	0.171735	0.825122	0	0	0	0	0.0463799	0.227385	0.175703	1.79846	0.0463799	0.227385	0.175703	1.79846					0.999893	0.999359	0	0.128701	769.361	539.148	3.57567	2.77933	0	0	250	0.000276603	9.73058e-005	0.00157411	0.00157411	0.133633	0.0502849	0.502522	1.07058	0	90.2799					0	111.29	9.13837	0	0	263.414	116.8	0				0.364443	0.217825			0.107413	0.640958			335.791	1539.07			0.25	483.121	516.771	0	0	0	0	2750.98	2476.64	1498.47	701.472	0.0625		0	0.230356	0.0176836	0	0	0.825122	0.171735	0					0	-102.151	102.151	0	0	-146.614	146.614	0	0	111.29	9.13837	0	0	263.414	116.8	0	-102.151	102.151	-146.614	146.614										8343.76	2499.1	545.249	30282.4	327.815	1575.03	327.815	1575.03	545.249	2499.1	327.815	1575.03
9.75		0.476731	0.523167	0.999384	0.999384	476.731	523.167	310.058	689.326	0.176889	0.821165	0.167425	0.829482	0	0	0	0	0.0429223	0.218665	0.159859	1.76078	0.0429223	0.218665	0.159859	1.76078					0.999898	0.999384	0	0.103964	769.364	545.547	3.6149	2.80593	0	0	250	0.00027363	9.52701e-005	0.00154893	0.00154893	0.130448	0.0498422	0.480259	1.06772	0	75.6991					0	110.035	9.05809	0	0	257.188	115.41	0				0.35936	0.224009			0.101798	0.615891			335.791	1558.83			0.25	476.731	523.167	0	0	0	0	2781.18	2506.84	1530.77	728.128	0.0625		0	0.230811	0.017314	0	0	0.829482	0.167425	0					0	-100.977	100.977	0	0	-141.778	141.778	0	0	110.035	9.05809	0	0	257.188	115.41	0	-100.977	100.977	-141.778	141.778										8429.48	2531.24	545.258	30941.2	324.774	1609.05	324.774	1609.05	545.258	2531.24	324.774	1609.05
9.8125		0.470415	0.529489	0.999407	0.999407	470.415	529.489	301.177	698.23	0.175335	0.822736	0.163502	0.833449	0	0	0	0	0.0398861	0.210663	0.145908	1.72429	0.0398861	0.210663	0.145908	1.72429					0.999903	0.999407	0	0.0791744	769.367	551.872	3.65362	2.83302	0	0	250	0.000270864	9.34548e-005	0.0015268	0.0015268	0.127419	0.0494832	0.459837	1.06606	0	59.8634					0	108.641	8.99302	0	0	251.016	114.162	0				0.354196	0.230206			0.0967169	0.5926			335.791	1575.65			0.25	470.415	529.489	0	0	0	0	2810.97	2536.63	1563.47	756.095	0.0625		0	0.230948	0.0169844	0	0	0.833449	0.163502	0					0	-99.6483	99.6483	0	0	-136.853	136.853	0	0	108.641	8.99302	0	0	251.016	114.162	0	-99.6483	99.6483	-136.853	136.853										8514.06	2558.59	545.267	31552.8	321.756	1640.14	321.756	1640.14	545.267	2558.59	321.756	1640.14
9.875		0.464181	0.535727	0.999429	0.999429	464.181	535.727	292.604	706.825	0.174108	0.823977	0.159976	0.837012	0	0	0	0	0.0372221	0.203307	0.133661	1.68932	0.0372221	0.203307	0.133661	1.68932					0.999908	0.999429	0	0.0543539	769.369	558.113	3.69182	2.86064	0	0	250	0.000268311	9.18641e-005	0.00150786	0.00150786	0.124545	0.049214	0.441206	1.06579	0	42.6921					0	107.103	8.94425	0	0	244.913	113.075	0				0.348959	0.236412			0.0921139	0.571081			335.791	1589.15			0.25	464.181	535.727	0	0	0	0	2840.37	2566.04	1596.56	785.446	0.0625		0	0.230735	0.0166955	0	0	0.837012	0.159976	0					0	-98.1586	98.1586	0	0	-131.838	131.838	0	0	107.103	8.94425	0	0	244.913	113.075	0	-98.1586	98.1586	-131.838	131.838										8597.51	2580.55	545.276	32108.7	318.765	1667.81	318.765	1667.81	545.276	2580.55	318.765	1667.81
9.9375		0.458041	0.541871	0.999449	0.999449	458.041	541.871	284.345	715.104	0.17323	0.824864	0.156859	0.840161	0	0	0	0	0.0348889	0.196534	0.122953	1.65621	0.0348889	0.196534	0.122953	1.65621					0.999912	0.999449	0	0.0295251	769.372	564.261	3.72952	2.88881	0	0	250	0.000265974	9.05048e-005	0.0014923	0.0014923	0.121827	0.0490419	0.424328	1.06715	0	24.1002					0	105.411	8.91311	0	0	238.896	112.17	0				0.343661	0.242619			0.0879407	0.551332			335.791	1598.92			0.25	458.041	541.871	0	0	0	0	2869.38	2595.05	1630.04	816.261	0.0625		0	0.230135	0.0164488	0	0	0.840161	0.156859	0					0	-96.4982	96.4982	0	0	-126.725	126.725	0	0	105.411	8.91311	0	0	238.896	112.17	0	-96.4982	96.4982	-126.725	126.725										8679.85	2596.45	545.283	32599.1	315.808	1691.51	315.808	1691.51	545.283	2596.45	315.808	1691.51
10		0.452004	0.547912	0.999467	0.999467	452.004	547.912	276.406	723.061	0.172731	0.825368	0.154167	0.842877	0	0	0	0	0.0328526	0.190289	0.113638	1.62526	0.0328526	0.190289	0.113638	1.62526					0.999916	0.999467	0	0.00471201	769.374	570.304	3.76671	2.91758	0	0	250	0.00026386	8.93874e-005	0.00148035	0.00148035	0.119266	0.0489764	0.409178	1.07038	0	3.99871					0	103.558	8.90131	0	0	232.976	111.472	0				0.33831	0.248822			0.0841561	0.533352			335.791	1604.52			0.25	452.004	547.912	0	0	0	0	2898.01	2623.67	1663.91	848.622	0.0625		0	0.229108	0.0162459	0	0	0.842877	0.154167	0					0	-94.6567	94.6567	0	0	-121.504	121.504	0	0	103.558	8.90131	0	0	232.976	111.472	0	-94.6567	94.6567	-121.504	121.504										8761.1	2605.57	545.29	33013.5	312.888	1710.66	312.888	1710.66	545.29	2605.57	312.888	1710.66
10.0625		0.446083	0.553836	0.999483	0.999483	446.083	553.836	268.793	730.689	0.172648	0.825453	0.151922	0.845138	0	0	0	0	0.0310852	0.184523	0.105589	1.59677	0.0310852	0.184523	0.105589	1.59677					0.999919	0.999483	0	0	769.376	576.232	3.80342	2.947	0	0	250	0.000261977	8.85261e-005	0.00147231	0.00147231	0.116863	0.049029	0.395748	1.0758	0	0					0	101.533	8.91099	0	0	227.168	111.008	0				0.332916	0.255015			0.0807249	0.517144			335.791	1605.46			0.25	446.083	553.836	0	0	0	0	2926.26	2651.92	1698.15	882.616	0.0625		0	0.22761	0.0160896	0	0	0.845138	0.151922	0					0	-92.6219	92.6219	0	0	-116.16	116.16	0	0	101.533	8.91099	0	0	227.168	111.008	0	-92.6219	92.6219	-116.16	116.16										8841.26	2607.13	545.296	33340	310.013	1724.6	310.013	1724.6	545.296	2607.13	310.013	1724.6
10.125		0.440289	0.559634	0.999497	0.999497	440.289	559.634	261.515	737.982	0.172648	0.825453	0.149819	0.847255	0	0	0	0	0.0295005	0.179278	0.0984824	1.57165	0.0295005	0.179278	0.0984824	1.57165					0.999922	0.999497	0	0	769.378	582.032	3.83965	2.9771	0	0	250	0.000260179	8.77127e-005	0.00146527	0.00146527	0.114554	0.049087	0.383191	1.08134	0	0					0	99.5275	8.92162	0	0	221.57	110.564	0				0.327488	0.261191			0.0776176	0.502718			335.791	1605.46			0.25	440.289	559.634	0	0	0	0	2954.14	2679.8	1732.77	917.231	0.0625		0	0.22605	0.0159419	0	0	0.847255	0.149819	0					0	-90.6058	90.6058	0	0	-111.007	111.007	0	0	99.5275	8.92162	0	0	221.57	110.564	0	-90.6058	90.6058	-111.007	111.007										8920.37	2607.16	545.302	33654.3	307.189	1737.21	307.189	1737.21	545.302	2607.16	307.189	1737.21
10.1875		0.43462	0.565305	0.99951	0.99951	434.62	565.305	254.56	744.951	0.172648	0.825453	0.147779	0.849308	0	0	0	0	0.0280623	0.174512	0.092141	1.54968	0.0280623	0.174512	0.092141	1.54968					0.999925	0.99951	0	0	769.38	587.706	3.87541	3.00787	0	0	250	0.000258428	8.68966e-005	0.00145848	0.00145848	0.112318	0.0491231	0.371271	1.0865	0	0					0	97.5862	8.92827	0	0	216.2	110.088	0				0.322038	0.267344			0.0747965	0.489869			335.791	1605.46			0.25	434.62	565.305	0	0	0	0	2981.66	2707.32	1767.75	952.208	0.0625		0	0.224532	0.0157937	0	0	0.849308	0.147779	0					0	-88.658	88.658	0	0	-106.111	106.111	0	0	97.5862	8.92827	0	0	216.2	110.088	0	-88.658	88.658	-106.111	106.111										8998.45	2607.18	545.307	33975.5	304.416	1749.52	304.416	1749.52	545.307	2607.18	304.416	1749.52
10.25		0.429074	0.570854	0.999522	0.999522	429.074	570.854	247.91	751.611	0.172648	0.825453	0.1458	0.8513	0	0	0	0	0.0267519	0.170168	0.0864532	1.5304	0.0267519	0.170168	0.0864532	1.5304					0.999928	0.999522	0	0	769.381	593.258	3.9107	3.03928	0	0	250	0.000256724	8.60793e-005	0.00145193	0.00145193	0.110153	0.0491387	0.359949	1.09129	0	0					0	95.7063	8.93118	0	0	211.046	109.585	0				0.316575	0.273467			0.0722257	0.478365			335.791	1605.46			0.25	429.074	570.854	0	0	0	0	3008.82	2734.49	1803.08	987.54	0.0625		0	0.223053	0.0156453	0	0	0.8513	0.1458	0					0	-86.7751	86.7751	0	0	-101.461	101.461	0	0	95.7063	8.93118	0	0	211.046	109.585	0	-86.7751	86.7751	-101.461	101.461										9075.51	2607.2	545.311	34303.3	301.691	1761.52	301.691	1761.52	545.311	2607.2	301.691	1761.52
10.3125		0.423645	0.576285	0.999532	0.999532	423.645	576.285	241.552	757.98	0.172648	0.825453	0.143878	0.853235	0	0	0	0	0.0255534	0.166194	0.0813266	1.51341	0.0255534	0.166194	0.0813266	1.51341					0.99993	0.999532	0	0	769.383	598.693	3.94555	3.07129	0	0	250	0.000255063	8.5262e-005	0.00144561	0.00144561	0.108056	0.0491352	0.349189	1.09574	0	0					0	93.8849	8.93062	0	0	206.101	109.056	0				0.311106	0.279553			0.0698739	0.468014			335.791	1605.46			0.25	423.645	576.285	0	0	0	0	3035.64	2761.3	1838.76	1023.22	0.0625		0	0.221612	0.0154969	0	0	0.853235	0.143878	0					0	-84.9543	84.9543	0	0	-97.0441	97.0441	0	0	93.8849	8.93062	0	0	206.101	109.056	0	-84.9543	84.9543	-97.0441	97.0441										9151.59	2607.22	545.315	34637.3	299.014	1773.24	299.014	1773.24	545.315	2607.22	299.014	1773.24
10.375		0.418331	0.581602	0.999541	0.999541	418.331	581.602	235.47	764.072	0.172648	0.825453	0.14201	0.855115	0	0	0	0	0.0244529	0.162543	0.0766845	1.49834	0.0244529	0.162543	0.0766845	1.49834					0.999932	0.999541	0	0	769.385	604.013	3.97996	3.10386	0	0	250	0.000253444	8.4446e-005	0.0014395	0.0014395	0.106023	0.0491139	0.338959	1.09988	0	0					0	92.1195	8.92683	0	0	201.354	108.506	0				0.30564	0.285599			0.0677142	0.458652			335.791	1605.46			0.25	418.331	581.602	0	0	0	0	3062.12	2787.78	1874.77	1059.24	0.0625		0	0.220207	0.0153487	0	0	0.855115	0.14201	0					0	-83.1926	83.1926	0	0	-92.8479	92.8479	0	0	92.1195	8.92683	0	0	201.354	108.506	0	-83.1926	83.1926	-92.8479	92.8479										9226.7	2607.24	545.318	34977.3	296.383	1784.67	296.383	1784.67	545.318	2607.24	296.383	1784.67
10.4375		0.413126	0.586808	0.99955	0.99955	413.126	586.808	229.65	769.899	0.172648	0.825453	0.140195	0.856942	0	0	0	0	0.0234386	0.159175	0.0724629	1.48492	0.0234386	0.159175	0.0724629	1.48492					0.999934	0.99955	0	0	769.386	609.222	4.01393	3.13699	0	0	250	0.000251866	8.36323e-005	0.0014336	0.0014336	0.104052	0.0490761	0.329226	1.10373	0	0					0	90.4075	8.92001	0	0	196.797	107.936	0				0.300183	0.291599			0.0657231	0.45014			335.791	1605.46			0.25	413.126	586.808	0	0	0	0	3088.26	2813.93	1911.12	1095.59	0.0625		0	0.218838	0.0152009	0	0	0.856942	0.140195	0					0	-81.4875	81.4875	0	0	-88.8615	88.8615	0	0	90.4075	8.92001	0	0	196.797	107.936	0	-81.4875	81.4875	-88.8615	88.8615										9300.86	2607.26	545.322	35323	293.797	1795.84	293.797	1795.84	545.322	2607.26	293.797	1795.84
10.5		0.408028	0.591908	0.999558	0.999558	408.028	591.908	224.081	775.477	0.172648	0.825453	0.138428	0.85872	0	0	0	0	0.0225003	0.156057	0.0686086	1.47289	0.0225003	0.156057	0.0686086	1.47289					0.999936	0.999558	0	0	769.388	614.325	4.04748	3.17063	0	0	250	0.000250326	8.28217e-005	0.00142789	0.00142789	0.10214	0.0490229	0.319962	1.10729	0	0					0	88.7467	8.91039	0	0	192.422	107.348	0				0.294742	0.29755			0.0638802	0.442363			335.791	1605.46			0.25	408.028	591.908	0	0	0	0	3114.08	2839.75	1947.8	1132.26	0.0625		0	0.217502	0.0150537	0	0	0.85872	0.138428	0					0	-79.8363	79.8363	0	0	-85.0743	85.0743	0	0	88.7467	8.91039	0	0	192.422	107.348	0	-79.8363	79.8363	-85.0743	85.0743										9374.1	2607.27	545.325	35674.1	291.254	1806.75	291.254	1806.75	545.325	2607.27	291.254	1806.75
10.5625		0.403033	0.596905	0.999565	0.999565	403.033	596.905	218.748	780.817	0.172648	0.825453	0.13671	0.86045	0	0	0	0	0.0216291	0.153156	0.0650766	1.46203	0.0216291	0.153156	0.0650766	1.46203					0.999938	0.999565	0	0	769.389	619.325	4.08062	3.20477	0	0	250	0.000248824	8.20152e-005	0.00142236	0.00142236	0.100284	0.0489552	0.311138	1.1106	0	0					0	87.1349	8.89815	0	0	188.221	106.745	0				0.289322	0.303447			0.0621681	0.435223			335.791	1605.46			0.25	403.033	596.905	0	0	0	0	3139.59	2865.25	1984.79	1169.26	0.0625		0	0.216198	0.0149072	0	0	0.86045	0.13671	0					0	-78.2368	78.2368	0	0	-81.476	81.476	0	0	87.1349	8.89815	0	0	188.221	106.745	0	-78.2368	78.2368	-81.476	81.476										9446.43	2607.28	545.327	36030.3	288.754	1817.41	288.754	1817.41	545.327	2607.28	288.754	1817.41
10.625		0.398138	0.601801	0.999571	0.999571	398.138	601.801	213.64	785.931	0.172648	0.825453	0.135036	0.862134	0	0	0	0	0.0208177	0.150447	0.0618292	1.45218	0.0208177	0.150447	0.0618292	1.45218					0.999939	0.999571	0	0	769.39	624.224	4.11335	3.23938	0	0	250	0.000247358	8.12134e-005	0.00141701	0.00141701	0.0984828	0.0488743	0.30273	1.11367	0	0					0	85.5701	8.88348	0	0	184.186	106.129	0				0.283929	0.309288			0.0605715	0.428638			335.791	1605.46			0.25	398.138	601.801	0	0	0	0	3164.78	2890.44	2022.1	1206.56	0.0625		0	0.214925	0.0147615	0	0	0.862134	0.135036	0					0	-76.6866	76.6866	0	0	-78.057	78.057	0	0	85.5701	8.88348	0	0	184.186	106.129	0	-76.6866	76.6866	-78.057	78.057										9517.87	2607.3	545.33	36391.4	286.295	1827.84	286.295	1827.84	545.33	2607.3	286.295	1827.84
10.6875		0.393341	0.6066	0.999577	0.999577	393.341	606.6	208.746	790.831	0.172648	0.825453	0.133406	0.863774	0	0	0	0	0.0200595	0.147906	0.0588342	1.44318	0.0200595	0.147906	0.0588342	1.44318					0.999941	0.999577	0	0	769.392	629.026	4.14569	3.27445	0	0	250	0.000245927	8.04169e-005	0.00141183	0.00141183	0.096733	0.0487809	0.294714	1.11652	0	0					0	84.0502	8.86656	0	0	180.31	105.502	0				0.278567	0.31507			0.0590772	0.422537			335.791	1605.46			0.25	393.341	606.6	0	0	0	0	3189.66	2915.32	2059.71	1244.17	0.0625		0	0.213683	0.0146168	0	0	0.863774	0.133406	0					0	-75.1837	75.1837	0	0	-74.8081	74.8081	0	0	84.0502	8.86656	0	0	180.31	105.502	0	-75.1837	75.1837	-74.8081	74.8081										9588.45	2607.31	545.332	36757.2	283.876	1838.03	283.876	1838.03	545.332	2607.31	283.876	1838.03
10.75		0.388637	0.611305	0.999583	0.999583	388.637	611.305	204.056	795.527	0.172648	0.825453	0.131817	0.865373	0	0	0	0	0.0193489	0.145513	0.0560643	1.4349	0.0193489	0.145513	0.0560643	1.4349					0.999942	0.999583	0	0	769.393	633.735	4.17764	3.30994	0	0	250	0.000244529	7.96264e-005	0.0014068	0.0014068	0.095033	0.0486761	0.287067	1.11915	0	0					0	82.5735	8.84754	0	0	176.585	104.864	0				0.273241	0.320791			0.057674	0.416864			335.791	1605.46			0.25	388.637	611.305	0	0	0	0	3214.24	2939.91	2097.63	1282.09	0.0625		0	0.21247	0.0144732	0	0	0.865373	0.131817	0					0	-73.726	73.726	0	0	-71.7205	71.7205	0	0	82.5735	8.84754	0	0	176.585	104.864	0	-73.726	73.726	-71.7205	71.7205										9658.17	2607.32	545.334	37127.6	281.495	1848	281.495	1848	545.334	2607.32	281.495	1848
10.8125		0.384024	0.615919	0.999588	0.999588	384.024	615.919	199.559	800.029	0.172648	0.825453	0.130268	0.866932	0	0	0	0	0.018681	0.14325	0.0534959	1.42725	0.018681	0.14325	0.0534959	1.42725					0.999944	0.999588	0	0	769.394	638.352	4.2092	3.34585	0	0	250	0.000243163	7.88424e-005	0.00140193	0.00140193	0.0933807	0.0485605	0.279769	1.12159	0	0					0	81.1383	8.82658	0	0	173.004	104.218	0				0.267953	0.326448			0.056352	0.411567			335.791	1605.46			0.25	384.024	615.919	0	0	0	0	3238.53	2964.2	2135.83	1320.29	0.0625		0	0.211284	0.0143307	0	0	0.866932	0.130268	0					0	-72.3117	72.3117	0	0	-68.7859	68.7859	0	0	81.1383	8.82658	0	0	173.004	104.218	0	-72.3117	72.3117	-68.7859	68.7859										9727.05	2607.33	545.336	37502.3	279.152	1857.75	279.152	1857.75	545.336	2607.33	279.152	1857.75
10.875		0.3795	0.620445	0.999593	0.999593	379.5	620.445	195.246	804.347	0.172648	0.825453	0.128757	0.868452	0	0	0	0	0.0180516	0.141103	0.0511088	1.42014	0.0180516	0.141103	0.0511088	1.42014					0.999945	0.999593	0	0	769.395	642.88	4.24039	3.38217	0	0	250	0.000241829	7.80652e-005	0.00139721	0.00139721	0.0917742	0.0484351	0.272799	1.12384	0	0					0	79.7427	8.80382	0	0	169.562	103.565	0				0.262707	0.33204			0.0551026	0.406605			335.791	1605.46			0.25	379.5	620.445	0	0	0	0	3262.53	2988.2	2174.33	1358.79	0.0625		0	0.210126	0.0141895	0	0	0.868452	0.128757	0					0	-70.9389	70.9389	0	0	-65.9964	65.9964	0	0	79.7427	8.80382	0	0	169.562	103.565	0	-70.9389	70.9389	-65.9964	65.9964										9795.12	2607.34	545.338	37881.1	276.846	1867.29	276.846	1867.29	545.338	2607.34	276.846	1867.29
10.9375		0.375062	0.624884	0.999598	0.999598	375.062	624.884	191.107	808.491	0.172648	0.825453	0.127283	0.869936	0	0	0	0	0.0174571	0.139059	0.0488854	1.4135	0.0174571	0.139059	0.0488854	1.4135					0.999946	0.999598	0	0	769.397	647.323	4.27121	3.41886	0	0	250	0.000240525	7.72952e-005	0.00139262	0.00139262	0.0902117	0.0483005	0.26614	1.12592	0	0					0	78.3854	8.77939	0	0	166.251	102.907	0				0.257507	0.337565			0.0539185	0.401942			335.791	1605.46			0.25	375.062	624.884	0	0	0	0	3286.25	3011.92	2213.1	1397.57	0.0625		0	0.208993	0.0140496	0	0	0.869936	0.127283	0					0	-69.606	69.606	0	0	-63.3444	63.3444	0	0	78.3854	8.77939	0	0	166.251	102.907	0	-69.606	69.606	-63.3444	63.3444										9862.39	2607.34	545.34	38263.9	274.576	1876.64	274.576	1876.64	545.34	2607.34	274.576	1876.64
11		0.370707	0.62924	0.999602	0.999602	370.707	629.24	187.135	812.468	0.172648	0.825453	0.125843	0.871385	0	0	0	0	0.0168943	0.137106	0.0468103	1.40726	0.0168943	0.137106	0.0468103	1.40726					0.999947	0.999602	0	0	769.398	651.682	4.30167	3.45592	0	0	250	0.000239249	7.65328e-005	0.00138817	0.00138817	0.0886914	0.0481575	0.259774	1.12784	0	0					0	77.0648	8.75343	0	0	163.066	102.243	0				0.252354	0.343023			0.0527933	0.397546			335.791	1605.46			0.25	370.707	629.24	0	0	0	0	3309.69	3035.36	2252.16	1436.62	0.0625		0	0.207886	0.0139111	0	0	0.871385	0.125843	0					0	-68.3114	68.3114	0	0	-60.823	60.823	0	0	77.0648	8.75343	0	0	163.066	102.243	0	-68.3114	68.3114	-60.823	60.823										9928.86	2607.35	545.342	38650.6	272.34	1885.78	272.34	1885.78	545.342	2607.35	272.34	1885.78
11.0625		0.366433	0.633515	0.999607	0.999607	366.433	633.515	183.32	816.287	0.172648	0.825453	0.124437	0.872799	0	0	0	0	0.0163604	0.135235	0.04487	1.40137	0.0163604	0.135235	0.04487	1.40137					0.999948	0.999607	0.0109954	0	769.399	655.96	4.33178	3.49334	0	0	250	0.000238002	7.57782e-005	0.00138384	0.00138384	0.0872118	0.0480066	0.253685	1.12961	33.6297	0					0	75.7795	8.72604	0	0	160.002	101.576	0				0.247251	0.348411			0.0517213	0.393393			335.791	1605.46			0.25	366.433	633.515	0	0	0	0	3332.86	3058.53	2291.49	1475.95	0.0625		0	0.206803	0.013774	0	0	0.872799	0.124437	0					0	-67.0535	67.0535	0	0	-58.4252	58.4252	0	0	75.7795	8.72604	0	0	160.002	101.576	0	-67.0535	67.0535	-58.4252	58.4252										9994.57	2607.36	545.343	39040.9	270.138	1894.74	270.138	1894.74	545.343	2607.36	270.138	1894.74
11.125		0.362238	0.637712	0.999611	0.999611	362.238	637.712	179.655	819.955	0.178092	0.820021	0.127184	0.870073	0	0	0	0	0.016353	0.132559	0.0444944	1.38924	0.016353	0.132559	0.0444944	1.38924					0.999949	0.999611	0.0311999	0	769.4	660.159	4.36154	3.53109	0	0	250	0.000229782	7.49924e-005	0.00137314	0.00137314	0.0832359	0.0478235	0.246692	1.12591	96.0748	0					0	72.3255	9.0263	0	0	156.313	104.286	0				0.2422	0.35373			0.0506977	0.389459			348.674	1605.46			0.25	362.238	637.712	0	0	0	0	3355.77	3079.33	2331.08	1515.54	0.0625		0	0.199663	0.0141542	0	0	0.870073	0.127184	0					0	-63.2993	63.2993	0	0	-52.0278	52.0278	0	0	72.3255	9.0263	0	0	156.313	104.286	0	-63.2993	63.2993	-52.0278	52.0278										10445.5	2607.37	566.268	39434.8	278.25	1903.52	278.25	1903.52	566.268	2607.37	278.25	1903.52
11.1875		0.358277	0.641673	0.999614	0.999614	358.277	641.673	176.391	823.223	0.193329	0.804819	0.137371	0.85993	0	0	0	0	0.0171716	0.128028	0.0467222	1.36499	0.0171716	0.128028	0.0467222	1.36499					0.99995	0.999614	0.0511905	0	769.401	664.123	4.39096	3.57003	0	0	250	0.000210712	7.41284e-005	0.00135123	0.00135123	0.0754933	0.0475662	0.238345	1.11237	158.484	0					0	65.5993	9.92998	0	0	151.684	113.087	0				0.237202	0.358979			0.049582	0.385638			385.655	1605.46			0.25	358.277	641.673	0	0	0	0	3378.41	3095.96	2370.94	1555.4	0.0625		0	0.183096	0.0154751	0	0	0.85993	0.137371	0					0	-55.6693	55.6693	0	0	-38.5964	38.5964	0	0	65.5993	9.92998	0	0	151.684	113.087	0	-55.6693	55.6693	-38.5964	38.5964										11627.1	2607.37	626.33	39841	305.403	1911.79	305.403	1911.79	626.33	2607.37	305.403	1911.79
11.25		0.354794	0.645157	0.999618	0.999618	354.794	645.157	173.967	825.651	0.217376	0.780827	0.154411	0.842953	0	0	0	0	0.0185862	0.121401	0.0512837	1.32873	0.0185862	0.121401	0.0512837	1.32873					0.999952	0.999618	0.0709217	0	769.402	667.611	4.42005	3.61145	0	0	250	0.00018553	7.31672e-005	0.0013195	0.0013195	0.0658251	0.0472044	0.22955	1.08945	220.457	0					0	57.1997	11.4206	0	0	146.646	127.49	0				0.23227	0.364148			0.0481982	0.381826			446.948	1605.46			0.25	354.794	645.157	0	0	0	0	3400.8	3108.45	2411.04	1595.51	0.0625		0	0.161219	0.0177021	0	0	0.842953	0.154411	0					0	-45.7791	45.7791	0	0	-19.1562	19.1562	0	0	57.1997	11.4206	0	0	146.646	127.49	0	-45.7791	45.7791	-19.1562	19.1562										13559.5	2607.38	725.874	40273.1	351.529	1919.05	351.529	1919.05	725.874	2607.38	351.529	1919.05
