Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
1.25		0.00394097	0.0036452	0.00386744	0.00360176	3.94097	3.6452	3.86744	3.60176	0.0294776	0.0220552	0.0298515	0.0222282	4.96207	4.96207	4.96265	4.96265	0.576445	0.398927	0.572934	0.397313	5.53851	5.361	5.53559	5.35997					0.00758617	0.0074692	1	1	6.4253	5.72161	0.420384	0.390567	0	0	250	0.824275	0.84651	0.900997	0.900997	3.24844	3.08569	3.48455	3.24517	139.384	139.125					0	0.0828138	0.103873	0	0	0.0859661	0.107518	0				-0.198145	-0.198404			992.414	992.531			5.60665	4.40918			0.25	3.94097	3.6452	0	0	0	0	2.70109	139.384	2.23467	139.125	0.0625		0	0.0210136	0.0284957	0	0	0.0222282	0.0298515	0					0	0.0210587	-0.0210587	0	0	0.021552	-0.021552	0	0	0.0828138	0.103873	0	0	0.0859661	0.107518	0	0.0210587	-0.0210587	0.021552	-0.021552										0.500039	0.139521	0.186475	0.35749	0.18895	0.140696	0.18895	0.140696	0.186475	0.139521	0.18895	0.140696
1.3125		0.00408542	0.00378609	0.00399698	0.00373259	4.08542	3.78609	3.99698	3.73259	0.0319797	0.024137	0.0324496	0.0243607	4.96064	4.96064	4.96135	4.96135	0.648111	0.453327	0.643488	0.451128	5.60875	5.41397	5.60484	5.41248					0.0078715	0.00772957	1	1	6.77278	6.05667	0.435184	0.406576	0	0	250	0.808498	0.83189	0.892487	0.892487	3.30305	3.14961	3.56725	3.33129	130.919	130.658					0	0.0934096	0.116505	0	0	0.0973692	0.121121	0				-0.198015	-0.198276			992.128	992.27			5.97276	4.7292			0.25	4.08542	3.78609	0	0	0	0	2.9474	130.919	2.46249	130.658	0.0625		0	0.0228642	0.0307718	0	0	0.0243607	0.0324496	0					0	0.0230952	-0.0230952	0	0	0.0237518	-0.0237518	0	0	0.0934096	0.116505	0	0	0.0973692	0.121121	0	0.0230952	-0.0230952	0.0237518	-0.0237518										0.557154	0.153432	0.203286	0.402959	0.206424	0.154968	0.206424	0.154968	0.203286	0.153432	0.206424	0.154968
1.375		0.00423097	0.00392617	0.00412581	0.00386118	4.23097	3.92617	4.12581	3.86118	0.0345271	0.0262665	0.0351084	0.0265507	4.95921	4.95921	4.96006	4.96006	0.724456	0.511426	0.718468	0.50849	5.68367	5.47064	5.67853	5.46855					0.00815713	0.00798699	1	1	7.12477	6.39504	0.449522	0.422065	0	0	250	0.792607	0.817069	0.883844	0.883844	3.35349	3.20795	3.64657	3.41268	122.992	122.728					0	0.104636	0.129803	0	0	0.109543	0.13556	0				-0.197884	-0.198147			991.843	992.013			6.33829	5.05088			0.25	4.23097	3.92617	0	0	0	0	3.20274	122.992	2.69913	122.728	0.0625		0	0.0247311	0.033061	0	0	0.0265507	0.0351084	0					0	0.0251666	-0.0251666	0	0	0.0260167	-0.0260167	0	0	0.104636	0.129803	0	0	0.109543	0.13556	0	0.0251666	-0.0251666	0.0260167	-0.0260167										0.617179	0.1678	0.220572	0.45109	0.224492	0.169772	0.224492	0.169772	0.220572	0.1678	0.224492	0.169772
1.4375		0.00437817	0.00406601	0.00425443	0.00398804	4.37817	4.06601	4.25443	3.98804	0.0371139	0.0284368	0.0378231	0.028792	4.95778	4.95778	4.95879	4.95879	0.805594	0.57324	0.797948	0.569386	5.76337	5.53102	5.75674	5.52817					0.00844419	0.00824248	1	1	7.48157	6.73696	0.463429	0.437068	0	0	250	0.77667	0.802115	0.875091	0.875091	3.4004	3.26141	3.72302	3.4899	115.569	115.303					0	0.116487	0.143758	0	0	0.122494	0.15084	0				-0.197751	-0.198017			991.556	991.758			6.70226	5.37307			0.25	4.37817	4.06601	0	0	0	0	3.46718	115.569	2.94451	115.303	0.0625		0	0.0266063	0.0353561	0	0	0.028792	0.0378231	0					0	0.0272714	-0.0272714	0	0	0.0283467	-0.0283467	0	0	0.116487	0.143758	0	0	0.122494	0.15084	0	0.0272714	-0.0272714	0.0283467	-0.0283467										0.680053	0.18259	0.238304	0.501806	0.243135	0.185081	0.243135	0.185081	0.238304	0.18259	0.243135	0.185081
1.5		0.00452756	0.00420616	0.00438331	0.00411367	4.52757	4.20616	4.38331	4.11367	0.0397353	0.0306418	0.0405897	0.0310792	4.95633	4.95633	4.95751	4.95751	0.891664	0.638793	0.882028	0.633816	5.848	5.59512	5.83954	5.59133					0.00873372	0.00849698	1	1	7.84348	7.08265	0.476932	0.451616	0	0	250	0.760748	0.787093	0.866248	0.866248	3.44434	3.31064	3.79704	3.56345	108.62	108.351					0	0.128957	0.158367	0	0	0.13623	0.166972	0				-0.197618	-0.197887			991.266	991.503			7.06379	5.69479			0.25	4.52757	4.20616	0	0	0	0	3.74081	108.62	3.19864	108.351	0.0625		0	0.0284827	0.0376512	0	0	0.0310792	0.0405897	0					0	0.0294095	-0.0294095	0	0	0.0307425	-0.0307425	0	0	0.128957	0.158367	0	0	0.13623	0.166972	0	0.0294095	-0.0294095	0.0307425	-0.0307425										0.745718	0.197769	0.256461	0.555033	0.26234	0.200872	0.26234	0.200872	0.256461	0.197769	0.26234	0.200872
1.5625		0.00467963	0.0043471	0.00451289	0.00423849	4.67963	4.3471	4.51289	4.23849	0.0423873	0.0328762	0.0434048	0.0334076	4.95487	4.95487	4.95624	4.95624	0.982832	0.70813	0.970834	0.701793	5.9377	5.663	5.92708	5.65804					0.00902673	0.00875138	1	1	8.21082	7.43234	0.490059	0.465738	0	0	250	0.744889	0.772057	0.857334	0.857334	3.48581	3.35621	3.86905	3.6338	102.114	101.842					0	0.142046	0.173628	0	0	0.150765	0.18397	0				-0.197484	-0.197756			990.973	991.249			7.42214	6.01514			0.25	4.67963	4.3471	0	0	0	0	4.02378	102.114	3.46152	101.842	0.0625		0	0.0303541	0.039941	0	0	0.0334076	0.0434048	0					0	0.0315817	-0.0315817	0	0	0.0332055	-0.0332055	0	0	0.142046	0.173628	0	0	0.150765	0.18397	0	0.0315817	-0.0315817	0.0332055	-0.0332055										0.814132	0.213312	0.275023	0.610701	0.282097	0.217123	0.282097	0.217123	0.275023	0.213312	0.282097	0.217123
1.625		0.00483485	0.0044893	0.00464359	0.00436293	4.83485	4.4893	4.64359	4.36293	0.0450665	0.0351351	0.0462654	0.0357729	4.95338	4.95338	4.95497	4.95497	1.07929	0.781307	1.06451	0.773344	6.03267	5.73469	6.01948	5.72831					0.00932415	0.00900652	1	1	8.5839	7.78628	0.502832	0.479461	0	0	250	0.729137	0.757055	0.848363	0.848363	3.52527	3.39865	3.93945	3.70135	96.0244	95.7485					0	0.155755	0.189545	0	0	0.166115	0.201852	0				-0.197349	-0.197625			990.676	990.993			7.77667	6.33337			0.25	4.83485	4.4893	0	0	0	0	4.31626	96.0244	3.73321	95.7485	0.0625		0	0.0322151	0.0422215	0	0	0.0357729	0.0462654	0					0	0.0337901	-0.0337901	0	0	0.0357376	-0.0357376	0	0	0.155755	0.189545	0	0	0.166115	0.201852	0	0.0337901	-0.0337901	0.0357376	-0.0357376										0.88526	0.229192	0.293977	0.668748	0.302401	0.23382	0.302401	0.23382	0.293977	0.229192	0.302401	0.23382
1.6875		0.00499367	0.00463319	0.00477583	0.00448738	4.99367	4.63319	4.77583	4.48738	0.0477704	0.0374146	0.0491693	0.0381714	4.95187	4.95187	4.95368	4.95368	1.18127	0.858402	1.16325	0.848514	6.13313	5.81027	6.11693	5.8022					0.00962686	0.00926321	1	1	8.96305	8.1447	0.515275	0.492811	0	0	250	0.713526	0.742128	0.83935	0.83935	3.56312	3.43842	4.00859	3.76648	90.3251	90.0448					0	0.170089	0.206127	0	0	0.1823	0.220641	0				-0.197213	-0.197493			990.373	990.737			8.12684	6.64881			0.25	4.99367	4.63319	0	0	0	0	4.61844	90.3251	4.0138	90.0448	0.0625		0	0.034061	0.0444892	0	0	0.0381714	0.0491693	0					0	0.0360374	-0.0360374	0	0	0.0383413	-0.0383413	0	0	0.170089	0.206127	0	0	0.1823	0.220641	0	0.0360374	-0.0360374	0.0383413	-0.0383413										0.95908	0.245391	0.313312	0.729118	0.323249	0.250946	0.323249	0.250946	0.313312	0.245391	0.323249	0.250946
1.75		0.00515655	0.00477918	0.00491	0.00461221	5.15655	4.77918	4.91	4.61221	0.050497	0.0397112	0.0521149	0.0406	4.95032	4.95032	4.95239	4.95239	1.28901	0.939506	1.26724	0.927363	6.23934	5.88983	6.21962	5.87975					0.00993573	0.00952221	1	1	9.34863	8.50784	0.527408	0.505812	0	0	250	0.698085	0.72731	0.830304	0.830304	3.59971	3.47594	4.07679	3.82954	84.9918	84.7065					0	0.185059	0.223386	0	0	0.199346	0.240365	0				-0.197075	-0.19736			990.064	990.478			8.47221	6.96089			0.25	5.15655	4.77918	0	0	0	0	4.93054	84.9918	4.30337	84.7065	0.0625		0	0.035888	0.0467415	0	0	0.0406	0.0521149	0					0	0.0383273	-0.0383273	0	0	0.0410193	-0.0410193	0	0	0.185059	0.223386	0	0	0.199346	0.240365	0	0.0383273	-0.0383273	0.0410193	-0.0410193										1.03558	0.261892	0.333023	0.791765	0.344643	0.268493	0.344643	0.268493	0.333023	0.261892	0.344643	0.268493
1.8125		0.00532392	0.00492765	0.00504649	0.00473779	5.32392	4.92765	5.04649	4.73779	0.0532448	0.042022	0.0551007	0.0430558	4.94874	4.94874	4.95108	4.95108	1.40283	1.02473	1.37672	1.00997	6.35157	5.97348	6.3278	5.96105					0.0102516	0.00978428	1	1	9.74098	8.87595	0.53925	0.518487	0	0	250	0.682836	0.71263	0.821234	0.821234	3.63537	3.51159	4.14435	3.89083	80.0021	79.7111					0	0.200674	0.241339	0	0	0.217281	0.261056	0				-0.196935	-0.197226			989.748	990.216			8.8124	7.26914			0.25	5.32392	4.92765	0	0	0	0	5.25283	80.0021	4.60207	79.7111	0.0625		0	0.037693	0.0489764	0	0	0.0430558	0.0551007	0					0	0.0406642	-0.0406642	0	0	0.043775	-0.043775	0	0	0.200674	0.241339	0	0	0.217281	0.261056	0	0.0406642	-0.0406642	0.043775	-0.043775										1.11476	0.278681	0.353108	0.856651	0.366587	0.286452	0.366587	0.286452	0.353108	0.278681	0.366587	0.286452
1.875		0.00549623	0.00507898	0.00518569	0.00486444	5.49623	5.07898	5.18569	4.86444	0.0560131	0.0443445	0.0581261	0.0455367	4.94712	4.94712	4.94975	4.94975	1.52302	1.11422	1.49197	1.09642	6.47015	6.06134	6.44172	6.04617					0.0105752	0.0100501	1	1	10.1405	9.2493	0.550819	0.530856	0	0	250	0.667796	0.69811	0.812148	0.812148	3.67036	3.54569	4.21154	3.95064	75.3347	75.0371					0	0.216953	0.260006	0	0	0.236139	0.282751	0				-0.196794	-0.197092			989.425	989.95			9.14713	7.57316			0.25	5.49623	5.07898	0	0	0	0	5.58557	75.3347	4.91005	75.0371	0.0625		0	0.0394731	0.0511926	0	0	0.0455367	0.0581261	0					0	0.0430532	-0.0430532	0	0	0.0466118	-0.0466118	0	0	0.216953	0.260006	0	0	0.236139	0.282751	0	0.0430532	-0.0430532	0.0466118	-0.0466118										1.19664	0.295748	0.373569	0.923746	0.389091	0.304819	0.389091	0.304819	0.373569	0.295748	0.389091	0.304819
1.9375		0.00567391	0.00523351	0.00532799	0.0049925	5.67391	5.23351	5.32799	4.9925	0.0588015	0.046677	0.0611907	0.0480408	4.94546	4.94546	4.9484	4.9484	1.64998	1.2081	1.61329	1.18684	6.59544	6.15356	6.56169	6.13524					0.0109074	0.0103205	1	1	10.5476	9.62813	0.562128	0.542939	0	0	250	0.652978	0.68377	0.80305	0.80305	3.70494	3.57852	4.27864	4.00923	70.9698	70.6647					0	0.233914	0.279414	0	0	0.255961	0.305495	0				-0.196651	-0.196956			989.093	989.68			9.47619	7.87264			0.25	5.67391	5.23351	0	0	0	0	5.92909	70.9698	5.22748	70.6647	0.0625		0	0.0412263	0.0533894	0	0	0.0480408	0.0611907	0					0	0.0455001	-0.0455001	0	0	0.0495338	-0.0495338	0	0	0.233914	0.279414	0	0	0.255961	0.305495	0	0.0455001	-0.0455001	0.0495338	-0.0495338										1.28125	0.313086	0.394411	0.993032	0.412166	0.323591	0.412166	0.323591	0.394411	0.313086	0.412166	0.323591
2		0.00585741	0.00539161	0.00547377	0.00512228	5.85741	5.39161	5.47377	5.12228	0.0616103	0.049018	0.0642946	0.0505665	4.94375	4.94375	4.94702	4.94702	1.78409	1.30657	1.74102	1.28136	6.72784	6.25032	6.68804	6.22837					0.011249	0.0105961	1	1	10.9626	10.0127	0.573193	0.554752	0	0	250	0.638391	0.669621	0.793945	0.793945	3.73932	3.61034	4.34588	4.06681	66.8888	66.5753					0	0.251581	0.299592	0	0	0.27679	0.329335	0				-0.196506	-0.196819			988.751	989.404			9.7994	8.1673			0.25	5.85741	5.39161	0	0	0	0	6.28371	66.8888	5.55458	66.5753	0.0625		0	0.0429509	0.0555663	0	0	0.0505665	0.0642946	0					0	0.0480111	-0.0480111	0	0	0.052545	-0.052545	0	0	0.251581	0.299592	0	0	0.27679	0.329335	0	0.0480111	-0.0480111	0.052545	-0.052545										1.36862	0.330692	0.415644	1.0645	0.435827	0.34277	0.435827	0.34277	0.415644	0.330692	0.435827	0.34277
2.0625		0.00604719	0.00555361	0.00562344	0.00525409	6.04719	5.55361	5.62344	5.25409	0.0644401	0.0513665	0.0674381	0.0531126	4.942	4.942	4.94561	4.94561	1.9258	1.4098	1.87555	1.38012	6.8678	6.3518	6.82116	6.32573					0.0116008	0.0108775	1	1	11.3861	10.4034	0.584026	0.566312	0	0	250	0.624041	0.655676	0.784837	0.784837	3.77369	3.64137	4.41349	4.1236	63.0744	62.7513					0	0.26998	0.320574	0	0	0.298676	0.354326	0				-0.196358	-0.196681			988.399	989.122			10.1167	8.45696			0.25	6.04719	5.55361	0	0	0	0	6.64979	63.0744	5.89155	62.7513	0.0625		0	0.0446456	0.0577235	0	0	0.0531126	0.0674381	0					0	0.0505935	-0.0505935	0	0	0.0556502	-0.0556502	0	0	0.26998	0.320574	0	0	0.298676	0.354326	0	0.0505935	-0.0505935	0.0556502	-0.0556502										1.45881	0.348565	0.437281	1.13815	0.460093	0.362358	0.460093	0.362358	0.437281	0.348565	0.460093	0.362358
2.125		0.00624373	0.00571985	0.0057774	0.00538825	6.24373	5.71985	5.7774	5.38825	0.067292	0.0537217	0.0706222	0.0556783	4.94018	4.94018	4.94417	4.94417	2.07563	1.51802	2.01729	1.48329	7.01581	6.4582	6.96146	6.42746					0.0119636	0.0111656	1	1	11.8185	10.8004	0.594638	0.577634	0	0	250	0.609929	0.64194	0.775725	0.775725	3.80823	3.6718	4.48168	4.1798	59.5102	59.1764					0	0.289144	0.342399	0	0	0.321676	0.38053	0				-0.196208	-0.196541			988.036	988.834			10.4279	8.74148			0.25	6.24373	5.71985	0	0	0	0	7.02774	59.5102	6.23865	59.1764	0.0625		0	0.0463095	0.0598616	0	0	0.0556783	0.0706222	0					0	0.0532548	-0.0532548	0	0	0.0588539	-0.0588539	0	0	0.289144	0.342399	0	0	0.321676	0.38053	0	0.0532548	-0.0532548	0.0588539	-0.0588539										1.5519	0.366707	0.459338	1.214	0.484987	0.382362	0.484987	0.382362	0.459338	0.366707	0.484987	0.382362
2.1875		0.00644754	0.00589067	0.00593607	0.00552505	6.44754	5.89067	5.93607	5.52505	0.0701674	0.0560834	0.0738481	0.0582629	4.93831	4.93831	4.94269	4.94269	2.23412	1.63146	2.16671	1.59108	7.17243	6.56977	7.10941	6.53377					0.0123382	0.0114611	1	1	12.2603	11.204	0.605039	0.588731	0	0	250	0.596057	0.628418	0.766611	0.766611	3.8431	3.7018	4.55066	4.23556	56.181	55.8354					0	0.309108	0.365112	0	0	0.345853	0.408014	0				-0.196054	-0.1964			987.662	988.539			10.7332	9.02076			0.25	6.44754	5.89067	0	0	0	0	7.41798	56.181	6.59615	55.8354	0.0625		0	0.0479421	0.0619814	0	0	0.0582629	0.0738481	0					0	0.0560034	-0.0560034	0	0	0.0621615	-0.0621615	0	0	0.309108	0.365112	0	0	0.345853	0.408014	0	0.0560034	-0.0560034	0.0621615	-0.0621615										1.64796	0.385123	0.481837	1.29206	0.510536	0.402791	0.510536	0.402791	0.481837	0.385123	0.510536	0.402791
2.25		0.00665912	0.00606642	0.00609987	0.0056648	6.65912	6.06642	6.09987	5.6648	0.0730682	0.0584516	0.0771173	0.0608661	4.93637	4.93637	4.94118	4.94118	2.40189	1.7504	2.32436	1.70369	7.33826	6.68677	7.26553	6.64487					0.0127255	0.0117647	1	1	12.7121	11.6146	0.615236	0.599617	0	0	250	0.582422	0.615111	0.757495	0.757495	3.87842	3.73152	4.62062	4.29106	53.0727	52.7139					0	0.329912	0.388761	0	0	0.371276	0.436854	0				-0.195898	-0.196257			987.274	988.235			11.0325	9.29475			0.25	6.65912	6.06642	0	0	0	0	7.82095	53.0727	6.96431	52.7139	0.0625		0	0.0495429	0.064084	0	0	0.0608661	0.0771173	0					0	0.0588483	-0.0588483	0	0	0.0655782	-0.0655782	0	0	0.329912	0.388761	0	0	0.371276	0.436854	0	0.0588483	-0.0588483	0.0655782	-0.0655782										1.74709	0.40382	0.504801	1.37237	0.536769	0.423654	0.536769	0.423654	0.504801	0.40382	0.536769	0.423654
2.3125		0.00687904	0.00624744	0.00626928	0.00580781	6.87904	6.24744	6.26928	5.80781	0.0759968	0.0608265	0.0804317	0.0634878	4.93437	4.93437	4.93961	4.93961	2.57961	1.87511	2.4908	1.82136	7.51398	6.80948	7.43041	6.76098					0.0131265	0.0120771	1	1	13.1744	12.0325	0.625237	0.610301	0	0	250	0.569021	0.602019	0.748375	0.748375	3.91431	3.76108	4.69177	4.34642	50.1718	49.7984					0	0.351601	0.4134	0	0	0.398023	0.467132	0				-0.195738	-0.196112			986.874	987.923			11.3259	9.56344			0.25	6.87904	6.24744	0	0	0	0	8.23714	50.1718	7.34346	49.7984	0.0625		0	0.0511119	0.0661711	0	0	0.0634878	0.0804317	0					0	0.0617993	-0.0617993	0	0	0.0691097	-0.0691097	0	0	0.351601	0.4134	0	0	0.398023	0.467132	0	0.0617993	-0.0617993	0.0691097	-0.0691097										1.84941	0.422809	0.528259	1.45497	0.563721	0.444966	0.563721	0.444966	0.528259	0.422809	0.563721	0.444966
2.375		0.00710788	0.00643411	0.00644476	0.0059544	7.10788	6.43411	6.44476	5.9544	0.0789557	0.0632086	0.0837937	0.0661281	4.93229	4.93229	4.938	4.938	2.76804	2.00592	2.66667	1.94436	7.70033	6.93821	7.60468	6.88236					0.013542	0.0123992	1	1	13.6479	12.4581	0.635048	0.620794	0	0	250	0.555849	0.58914	0.739249	0.739249	3.95091	3.79059	4.76428	4.40179	47.466	47.0765					0	0.374224	0.439091	0	0	0.42618	0.498942	0				-0.195575	-0.195964			986.458	987.601			11.6135	9.82687			0.25	7.10788	6.43411	0	0	0	0	8.66708	47.466	7.73393	47.0765	0.0625		0	0.0526491	0.0682442	0	0	0.0661281	0.0837937	0					0	0.064867	-0.064867	0	0	0.072762	-0.072762	0	0	0.374224	0.439091	0	0	0.42618	0.498942	0	0.064867	-0.064867	0.072762	-0.072762										1.95505	0.442103	0.552244	1.53992	0.591431	0.466743	0.591431	0.466743	0.552244	0.442103	0.591431	0.466743
2.4375		0.00734627	0.00662678	0.00662684	0.00610489	7.34627	6.62678	6.62684	6.10489	0.081948	0.0655987	0.087206	0.0687872	4.93013	4.93013	4.93634	4.93634	2.968	2.14317	2.85271	2.07296	7.89814	7.0733	7.78905	7.0093					0.0139731	0.0127317	1	1	14.1332	12.8918	0.644673	0.631105	0	0	250	0.5429	0.576471	0.730114	0.730114	3.98829	3.82015	4.83835	4.45727	44.9436	44.5363					0	0.397836	0.465899	0	0	0.455842	0.532383	0				-0.195407	-0.195814			986.027	987.268			11.8955	10.0851			0.25	7.34627	6.62678	0	0	0	0	9.11133	44.9436	8.13606	44.5363	0.0625		0	0.0541548	0.0703055	0	0	0.0687872	0.087206	0					0	0.068063	-0.068063	0	0	0.0765415	-0.0765415	0	0	0.397836	0.465899	0	0	0.455842	0.532383	0	0.068063	-0.068063	0.0765415	-0.0765415										2.06416	0.461717	0.576792	1.62729	0.619943	0.489005	0.619943	0.489005	0.576792	0.461717	0.619943	0.489005
2.5		0.00759489	0.00682585	0.00681604	0.00625961	7.59489	6.82585	6.81604	6.25961	0.084977	0.0679978	0.0906715	0.0714658	4.9279	4.9279	4.93462	4.93462	3.18042	2.28725	3.0497	2.20749	8.10832	7.21514	7.98432	7.14211					0.0144207	0.0130757	1	1	14.6311	13.3338	0.654117	0.641243	0	0	250	0.530168	0.564007	0.720967	0.720967	4.02657	3.84982	4.91414	4.51297	42.5938	42.167					0	0.422498	0.493898	0	0	0.487114	0.567568	0				-0.195235	-0.195662			985.579	986.924			12.172	10.3382			0.25	7.59489	6.82585	0	0	0	0	9.57047	42.5938	8.55023	42.167	0.0625		0	0.0556293	0.072357	0	0	0.0714658	0.0906715	0					0	0.0713998	-0.0713998	0	0	0.0804546	-0.0804546	0	0	0.422498	0.493898	0	0	0.487114	0.567568	0	0.0713998	-0.0713998	0.0804546	-0.0804546										2.17691	0.481671	0.601944	1.71714	0.649305	0.511772	0.649305	0.511772	0.601944	0.481671	0.649305	0.511772
2.5625		0.00785446	0.00703172	0.00701295	0.0064189	7.85446	7.03172	7.01295	6.4189	0.0880465	0.0704072	0.0941936	0.0741644	4.92557	4.92557	4.93284	4.93284	3.40632	2.43857	3.25851	2.3483	8.33189	7.36414	8.19135	7.28114					0.0148862	0.0134319	1	1	15.1424	13.7848	0.66338	0.651214	0	0	250	0.517645	0.551741	0.711804	0.711804	4.06582	3.87969	4.99185	4.569	40.4064	39.9581					0	0.448278	0.523169	0	0	0.520112	0.60462	0				-0.195058	-0.195506			985.114	986.568			12.4432	10.5864			0.25	7.85446	7.03172	0	0	0	0	10.0451	40.4064	8.97685	39.9581	0.0625		0	0.057073	0.0744013	0	0	0.0741644	0.0941936	0					0	0.074891	-0.074891	0	0	0.0845082	-0.0845082	0	0	0.448278	0.523169	0	0	0.520112	0.60462	0	0.074891	-0.074891	0.0845082	-0.0845082										2.29349	0.501984	0.627748	1.80958	0.679573	0.53507	0.679573	0.53507	0.627748	0.501984	0.679573	0.53507
2.625		0.00812577	0.00724481	0.0072182	0.00658313	8.12577	7.24481	7.2182	6.58313	0.0911607	0.072828	0.0977762	0.0768839	4.92315	4.92315	4.93099	4.93099	3.64683	2.59758	3.48014	2.49576	8.56997	7.52073	8.41113	7.42675					0.0153706	0.0138013	1	1	15.6678	14.245	0.672466	0.661025	0	0	250	0.505323	0.539669	0.70262	0.70262	4.10614	3.9098	5.07166	4.62544	38.3719	37.9002					0	0.475248	0.5538	0	0	0.554964	0.643673	0				-0.194876	-0.195348			984.629	986.199			12.7094	10.8296			0.25	8.12577	7.24481	0	0	0	0	10.5361	38.3719	9.41633	37.9002	0.0625		0	0.0584866	0.0764409	0	0	0.0768839	0.0977762	0					0	0.0785515	-0.0785515	0	0	0.0887095	-0.0887095	0	0	0.475248	0.5538	0	0	0.554964	0.643673	0	0.0785515	-0.0785515	0.0887095	-0.0887095										2.41411	0.522682	0.654254	1.90471	0.710807	0.558926	0.710807	0.558926	0.654254	0.522682	0.710807	0.558926
