Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
16.875		2.01861e-014	1.56358e-014	1.2582e-014	1.04384e-014	2.01861e-011	1.56358e-011	1.2582e-011	1.04384e-011	7.53236e-010	5.82544e-010	1.04868e-009	7.72981e-010	0	0	0	0	7.60243e-020	4.55428e-020	6.59724e-020	4.03436e-020	7.60243e-020	4.55428e-020	6.59724e-020	4.03436e-020					3.58219e-014	2.30205e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	4.03721e-011	3.12717e-011	2.51641e-011	2.08769e-011	3.5064e-005	3.22414e-005					0	2.35185e-020	2.3555e-020	0	0	1.94514e-020	2.18931e-020	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	2.01861e-011	1.56358e-011	0	0	0	0	14.9768	3.5064e-005	13.7359	3.22414e-005	0.0625		0	5.82544e-010	7.53236e-010	0	0	7.72981e-010	1.04868e-009	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										1.63086e-008	3.49526e-009	4.51942e-009	1.24059e-008	6.29205e-009	4.63788e-009	6.29205e-009	4.63788e-009	4.51942e-009	3.49526e-009	6.29205e-009	4.63788e-009
16.9375		1.76628e-014	1.36814e-014	1.10093e-014	9.13364e-015	1.76628e-011	1.36814e-011	1.10093e-011	9.13364e-012	6.8602e-010	5.3056e-010	9.55095e-010	7.04003e-010	0	0	0	0	6.05851e-020	3.62939e-020	5.25746e-020	3.21505e-020	6.05851e-020	3.62939e-020	5.25746e-020	3.21505e-020					3.13442e-014	2.01429e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	3.53256e-011	2.73627e-011	2.20186e-011	1.82673e-011	3.28725e-005	3.02263e-005					0	1.87423e-020	1.87714e-020	0	0	1.55011e-020	1.7447e-020	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.76628e-011	1.36814e-011	0	0	0	0	14.9768	3.28725e-005	13.7359	3.02263e-005	0.0625		0	5.3056e-010	6.8602e-010	0	0	7.04003e-010	9.55095e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										1.48533e-008	3.18336e-009	4.11612e-009	1.12989e-008	5.73057e-009	4.22402e-009	5.73057e-009	4.22402e-009	4.11612e-009	3.18336e-009	5.73057e-009	4.22402e-009
17		1.54549e-014	1.19712e-014	9.63313e-015	7.99193e-015	1.54549e-011	1.19712e-011	9.63313e-012	7.99193e-012	6.24802e-010	4.83215e-010	8.69866e-010	6.4118e-010	0	0	0	0	4.82814e-020	2.89233e-020	4.18977e-020	2.56213e-020	4.82814e-020	2.89233e-020	4.18977e-020	2.56213e-020					2.74261e-014	1.76251e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	3.09099e-011	2.39424e-011	1.92663e-011	1.59839e-011	3.08179e-005	2.83372e-005					0	1.49361e-020	1.49592e-020	0	0	1.23531e-020	1.39038e-020	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.54549e-011	1.19712e-011	0	0	0	0	14.9768	3.08179e-005	13.7359	2.83372e-005	0.0625		0	4.83215e-010	6.24802e-010	0	0	6.4118e-010	8.69866e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										1.35279e-008	2.89929e-009	3.74881e-009	1.02906e-008	5.2192e-009	3.84708e-009	5.2192e-009	3.84708e-009	3.74881e-009	2.89929e-009	5.2192e-009	3.84708e-009
17.0625		1.35231e-014	1.04748e-014	8.42899e-015	6.99294e-015	1.35231e-011	1.04748e-011	8.42899e-012	6.99294e-012	5.69047e-010	4.40094e-010	7.92242e-010	5.83963e-010	0	0	0	0	3.84763e-020	2.30495e-020	3.3389e-020	2.04181e-020	3.84763e-020	2.30495e-020	3.3389e-020	2.04181e-020					2.39979e-014	1.54219e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	2.70462e-011	2.09496e-011	1.6858e-011	1.39859e-011	2.88918e-005	2.65661e-005					0	1.19029e-020	1.19213e-020	0	0	9.84444e-021	1.10802e-020	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.35231e-011	1.04748e-011	0	0	0	0	14.9768	2.88918e-005	13.7359	2.65661e-005	0.0625		0	4.40094e-010	5.69047e-010	0	0	5.83963e-010	7.92242e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										1.23207e-008	2.64057e-009	3.41428e-009	9.37231e-009	4.75345e-009	3.50378e-009	4.75345e-009	3.50378e-009	3.41428e-009	2.64057e-009	4.75345e-009	3.50378e-009
17.125		1.18327e-014	9.16544e-015	7.37536e-015	6.11882e-015	1.18327e-011	9.16544e-012	7.37536e-012	6.11882e-012	5.18267e-010	4.00822e-010	7.21545e-010	5.31853e-010	0	0	0	0	3.06625e-020	1.83685e-020	2.66083e-020	1.62716e-020	3.06625e-020	1.83685e-020	2.66083e-020	1.62716e-020					2.09981e-014	1.34942e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	2.36654e-011	1.83309e-011	1.47507e-011	1.22376e-011	2.70861e-005	2.49057e-005					0	9.4856e-021	9.50029e-021	0	0	7.84521e-021	8.83002e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.18327e-011	9.16544e-012	0	0	0	0	14.9768	2.70861e-005	13.7359	2.49057e-005	0.0625		0	4.00822e-010	5.18267e-010	0	0	5.31853e-010	7.21545e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										1.12212e-008	2.40493e-009	3.1096e-009	8.53596e-009	4.32927e-009	3.19112e-009	4.32927e-009	3.19112e-009	3.1096e-009	2.40493e-009	4.32927e-009	3.19112e-009
17.1875		1.03536e-014	8.01976e-015	6.45344e-015	5.35397e-015	1.03536e-011	8.01976e-012	6.45344e-012	5.35397e-012	4.72019e-010	3.65054e-010	6.57157e-010	4.84392e-010	0	0	0	0	2.44355e-020	1.46382e-020	2.12046e-020	1.29671e-020	2.44355e-020	1.46382e-020	2.12046e-020	1.29671e-020					1.83734e-014	1.18074e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	2.07072e-011	1.60395e-011	1.29069e-011	1.07079e-011	2.53932e-005	2.33491e-005					0	7.55925e-021	7.57096e-021	0	0	6.25199e-021	7.0368e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.03536e-011	8.01976e-012	0	0	0	0	14.9768	2.53932e-005	13.7359	2.33491e-005	0.0625		0	3.65054e-010	4.72019e-010	0	0	4.84392e-010	6.57157e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										1.02199e-008	2.19032e-009	2.83211e-009	7.77424e-009	3.94294e-009	2.90635e-009	3.94294e-009	2.90635e-009	2.83211e-009	2.19032e-009	3.94294e-009	2.90635e-009
17.25		9.05941e-015	7.01729e-015	5.64676e-015	4.68472e-015	9.05941e-012	7.01729e-012	5.64676e-012	4.68472e-012	4.29897e-010	3.32478e-010	5.98515e-010	4.41166e-010	0	0	0	0	1.94731e-020	1.16655e-020	1.68984e-020	1.03337e-020	1.94731e-020	1.16655e-020	1.68984e-020	1.03337e-020					1.60767e-014	1.03315e-014	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	1.81188e-011	1.40346e-011	1.12935e-011	9.36945e-012	2.38061e-005	2.18898e-005					0	6.0241e-021	6.03343e-021	0	0	4.98233e-021	5.60776e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	9.05941e-012	7.01729e-012	0	0	0	0	14.9768	2.38061e-005	13.7359	2.18898e-005	0.0625		0	3.32478e-010	4.29897e-010	0	0	4.41166e-010	5.98515e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										9.30789e-009	1.99487e-009	2.57938e-009	7.08049e-009	3.59109e-009	2.647e-009	3.59109e-009	2.647e-009	2.57938e-009	1.99487e-009	3.59109e-009	2.647e-009
17.3125		7.92698e-015	6.14013e-015	4.94092e-015	4.09913e-015	7.92698e-012	6.14013e-012	4.94092e-012	4.09913e-012	3.91535e-010	3.02809e-010	5.45106e-010	4.01798e-010	0	0	0	0	1.55184e-020	9.29642e-021	1.34666e-020	8.23513e-021	1.55184e-020	9.29642e-021	1.34666e-020	8.23513e-021					1.40671e-014	9.04005e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	1.5854e-011	1.22803e-011	9.88184e-012	8.19827e-012	2.23182e-005	2.05217e-005					0	4.80072e-021	4.80815e-021	0	0	3.97051e-021	4.46892e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	7.92698e-012	6.14013e-012	0	0	0	0	14.9768	2.23182e-005	13.7359	2.05217e-005	0.0625		0	3.02809e-010	3.91535e-010	0	0	4.01798e-010	5.45106e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										8.47729e-009	1.81685e-009	2.34921e-009	6.44865e-009	3.27063e-009	2.41079e-009	3.27063e-009	2.41079e-009	2.34921e-009	1.81685e-009	3.27063e-009	2.41079e-009
17.375		6.93611e-015	5.37261e-015	4.3233e-015	3.58674e-015	6.93611e-012	5.37262e-012	4.3233e-012	3.58674e-012	3.56596e-010	2.75787e-010	4.96462e-010	3.65943e-010	0	0	0	0	1.23669e-020	7.40849e-021	1.07318e-020	6.56272e-021	1.23669e-020	7.40849e-021	1.07318e-020	6.56272e-021					1.23087e-014	7.91005e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	1.38722e-011	1.07452e-011	8.64661e-012	7.17348e-012	2.09234e-005	1.92391e-005					0	3.82578e-021	3.8317e-021	0	0	3.16417e-021	3.56136e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	6.93611e-012	5.37262e-012	0	0	0	0	14.9768	2.09234e-005	13.7359	1.92391e-005	0.0625		0	2.75787e-010	3.56596e-010	0	0	3.65943e-010	4.96462e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										7.72081e-009	1.65472e-009	2.13957e-009	5.8732e-009	2.97877e-009	2.19566e-009	2.97877e-009	2.19566e-009	2.13957e-009	1.65472e-009	2.97877e-009	2.19566e-009
17.4375		6.0691e-015	4.70104e-015	3.78289e-015	3.1384e-015	6.0691e-012	4.70104e-012	3.78289e-012	3.1384e-012	3.24774e-010	2.51177e-010	4.5216e-010	3.33288e-010	0	0	0	0	9.85543e-021	5.90396e-021	8.55235e-021	5.22995e-021	9.85543e-021	5.90396e-021	8.55235e-021	5.22995e-021					1.07701e-014	6.92129e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	1.21382e-011	9.40208e-012	7.56578e-012	6.2768e-012	1.96156e-005	1.80366e-005					0	3.04883e-021	3.05355e-021	0	0	2.52158e-021	2.83812e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	6.0691e-012	4.70104e-012	0	0	0	0	14.9768	1.96156e-005	13.7359	1.80366e-005	0.0625		0	2.51177e-010	3.24774e-010	0	0	3.33288e-010	4.5216e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										7.03183e-009	1.50706e-009	1.94865e-009	5.3491e-009	2.71296e-009	1.99973e-009	2.71296e-009	1.99973e-009	1.94865e-009	1.50706e-009	2.71296e-009	1.99973e-009
17.5		5.31046e-015	4.11341e-015	3.31003e-015	2.7461e-015	5.31046e-012	4.11341e-012	3.31003e-012	2.7461e-012	2.95793e-010	2.28763e-010	4.11811e-010	3.03546e-010	0	0	0	0	7.85397e-021	4.70497e-021	6.81553e-021	4.16784e-021	7.85397e-021	4.70497e-021	6.81553e-021	4.16784e-021					9.42387e-015	6.05613e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	1.06209e-011	8.22682e-012	6.62006e-012	5.4922e-012	1.83897e-005	1.69093e-005					0	2.42967e-021	2.43343e-021	0	0	2.00949e-021	2.26175e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	5.31046e-012	4.11341e-012	0	0	0	0	14.9768	1.83897e-005	13.7359	1.69093e-005	0.0625		0	2.28763e-010	2.95793e-010	0	0	3.03546e-010	4.11811e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										6.40433e-009	1.37258e-009	1.77476e-009	4.87176e-009	2.47086e-009	1.82128e-009	2.47086e-009	1.82128e-009	1.77476e-009	1.37258e-009	2.47086e-009	1.82128e-009
17.5625		4.64665e-015	3.59923e-015	2.89628e-015	2.40284e-015	4.64665e-012	3.59923e-012	2.89628e-012	2.40284e-012	2.69397e-010	2.08349e-010	3.75062e-010	2.76459e-010	0	0	0	0	6.25897e-021	3.74948e-021	5.43142e-021	3.32143e-021	6.25897e-021	3.74948e-021	5.43142e-021	3.32143e-021					8.24588e-015	5.29911e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	9.2933e-012	7.19846e-012	5.79255e-012	4.80567e-012	1.72403e-005	1.58525e-005					0	1.93625e-021	1.93925e-021	0	0	1.6014e-021	1.80243e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	4.64665e-012	3.59923e-012	0	0	0	0	14.9768	1.72403e-005	13.7359	1.58525e-005	0.0625		0	2.08349e-010	2.69397e-010	0	0	2.76459e-010	3.75062e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										5.83283e-009	1.25009e-009	1.61638e-009	4.43702e-009	2.25037e-009	1.65875e-009	2.25037e-009	1.65875e-009	1.61638e-009	1.25009e-009	2.25037e-009	1.65875e-009
17.625		4.06582e-015	3.14933e-015	2.53424e-015	2.10248e-015	4.06582e-012	3.14933e-012	2.53424e-012	2.10248e-012	2.45357e-010	1.89756e-010	3.41593e-010	2.51789e-010	0	0	0	0	4.98789e-021	2.98803e-021	4.32839e-021	2.64691e-021	4.98789e-021	2.98803e-021	4.32839e-021	2.64691e-021					7.21515e-015	4.63672e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	8.13164e-012	6.29866e-012	5.06848e-012	4.20496e-012	1.61628e-005	1.48617e-005					0	1.54303e-021	1.54542e-021	0	0	1.27619e-021	1.43639e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	4.06582e-012	3.14933e-012	0	0	0	0	14.9768	1.61628e-005	13.7359	1.48617e-005	0.0625		0	1.89756e-010	2.45357e-010	0	0	2.51789e-010	3.41593e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										5.31233e-009	1.13854e-009	1.47214e-009	4.04108e-009	2.04956e-009	1.51073e-009	2.04956e-009	1.51073e-009	1.47214e-009	1.13854e-009	2.04956e-009	1.51073e-009
17.6875		3.55759e-015	2.75566e-015	2.21746e-015	1.83967e-015	3.55759e-012	2.75566e-012	2.21746e-012	1.83967e-012	2.23462e-010	1.72823e-010	3.1111e-010	2.2932e-010	0	0	0	0	3.97494e-021	2.38121e-021	3.44938e-021	2.10937e-021	3.97494e-021	2.38121e-021	3.44938e-021	2.10937e-021					6.31325e-015	4.05713e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	7.11518e-012	5.51132e-012	4.43492e-012	3.67934e-012	1.51526e-005	1.39329e-005					0	1.22967e-021	1.23157e-021	0	0	1.01702e-021	1.14468e-021	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	3.55759e-012	2.75566e-012	0	0	0	0	14.9768	1.51526e-005	13.7359	1.39329e-005	0.0625		0	1.72823e-010	2.23462e-010	0	0	2.2932e-010	3.1111e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										4.83828e-009	1.03694e-009	1.34077e-009	3.68047e-009	1.86666e-009	1.37592e-009	1.86666e-009	1.37592e-009	1.34077e-009	1.03694e-009	1.86666e-009	1.37592e-009
17.75		3.11289e-015	2.4112e-015	1.94028e-015	1.60971e-015	3.11289e-012	2.4112e-012	1.94028e-012	1.60971e-012	2.03521e-010	1.57401e-010	2.83348e-010	2.08856e-010	0	0	0	0	3.1677e-021	1.89763e-021	2.74887e-021	1.68099e-021	3.1677e-021	1.89763e-021	2.74887e-021	1.68099e-021					5.5241e-015	3.54999e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	6.22579e-012	4.82241e-012	3.88056e-012	3.21943e-012	1.42056e-005	1.30621e-005					0	9.79946e-022	9.81463e-022	0	0	8.10479e-022	9.12218e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	3.11289e-012	2.4112e-012	0	0	0	0	14.9768	1.42056e-005	13.7359	1.30621e-005	0.0625		0	1.57401e-010	2.03521e-010	0	0	2.08856e-010	2.83348e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										4.40653e-009	9.44407e-010	1.22113e-009	3.35204e-009	1.70009e-009	1.25314e-009	1.70009e-009	1.25314e-009	1.22113e-009	9.44407e-010	1.70009e-009	1.25314e-009
17.8125		2.72378e-015	2.1098e-015	1.69774e-015	1.4085e-015	2.72378e-012	2.1098e-012	1.69774e-012	1.4085e-012	1.8536e-010	1.43355e-010	2.58063e-010	1.90219e-010	0	0	0	0	2.5244e-021	1.51226e-021	2.19062e-021	1.33961e-021	2.5244e-021	1.51226e-021	2.19062e-021	1.33961e-021					4.83359e-015	3.10624e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	5.44756e-012	4.21961e-012	3.39549e-012	2.817e-012	1.33177e-005	1.22457e-005					0	7.80936e-022	7.82146e-022	0	0	6.45885e-022	7.26963e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	2.72378e-012	2.1098e-012	0	0	0	0	14.9768	1.33177e-005	13.7359	1.22457e-005	0.0625		0	1.43355e-010	1.8536e-010	0	0	1.90219e-010	2.58063e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										4.01331e-009	8.60131e-010	1.11216e-009	3.05291e-009	1.54838e-009	1.14131e-009	1.54838e-009	1.14131e-009	1.11216e-009	8.60131e-010	1.54838e-009	1.14131e-009
17.875		2.38331e-015	1.84608e-015	1.48553e-015	1.23244e-015	2.38331e-012	1.84608e-012	1.48553e-012	1.23244e-012	1.68819e-010	1.30563e-010	2.35034e-010	1.73244e-010	0	0	0	0	2.01174e-021	1.20514e-021	1.74575e-021	1.06756e-021	2.01174e-021	1.20514e-021	1.74575e-021	1.06756e-021					4.22939e-015	2.71796e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	4.76662e-012	3.69216e-012	2.97105e-012	2.46487e-012	1.24854e-005	1.14803e-005					0	6.22342e-022	6.23306e-022	0	0	5.14718e-022	5.7933e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	2.38331e-012	1.84608e-012	0	0	0	0	14.9768	1.24854e-005	13.7359	1.14803e-005	0.0625		0	1.30563e-010	1.68819e-010	0	0	1.73244e-010	2.35034e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										3.65517e-009	7.83376e-010	1.01291e-009	2.78048e-009	1.41021e-009	1.03947e-009	1.41021e-009	1.03947e-009	1.01291e-009	7.83376e-010	1.41021e-009	1.03947e-009
17.9375		2.0854e-015	1.61532e-015	1.29983e-015	1.07838e-015	2.0854e-012	1.61532e-012	1.29983e-012	1.07838e-012	1.53754e-010	1.18912e-010	2.14061e-010	1.57785e-010	0	0	0	0	1.60319e-021	9.60402e-022	1.39122e-021	8.5076e-022	1.60319e-021	9.60402e-022	1.39122e-021	8.5076e-022					3.70071e-015	2.37822e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	4.17079e-012	3.23064e-012	2.59967e-012	2.15676e-012	1.1705e-005	1.07628e-005					0	4.95956e-022	4.96724e-022	0	0	4.10188e-022	4.61679e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	2.0854e-012	1.61532e-012	0	0	0	0	14.9768	1.1705e-005	13.7359	1.07628e-005	0.0625		0	1.18912e-010	1.53754e-010	0	0	1.57785e-010	2.14061e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										3.329e-009	7.1347e-010	9.22525e-010	2.53236e-009	1.28436e-009	9.46707e-010	1.28436e-009	9.46707e-010	9.22525e-010	7.1347e-010	1.28436e-009	9.46707e-010
18		1.82472e-015	1.4134e-015	1.13736e-015	9.43584e-016	1.82472e-012	1.4134e-012	1.13736e-012	9.43584e-013	1.40034e-010	1.083e-010	1.94959e-010	1.43704e-010	0	0	0	0	1.27761e-021	7.65361e-022	1.10869e-021	6.77986e-022	1.27761e-021	7.65361e-022	1.10869e-021	6.77986e-022					3.23812e-015	2.08094e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	3.64944e-012	2.82681e-012	2.27471e-012	1.88717e-012	1.09735e-005	1.00901e-005					0	3.95236e-022	3.95848e-022	0	0	3.26886e-022	3.6792e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.82472e-012	1.4134e-012	0	0	0	0	14.9768	1.09735e-005	13.7359	1.00901e-005	0.0625		0	1.083e-010	1.40034e-010	0	0	1.43704e-010	1.94959e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										3.03193e-009	6.49803e-010	8.40202e-010	2.30638e-009	1.16975e-009	8.62227e-010	1.16975e-009	8.62227e-010	8.40202e-010	6.49803e-010	1.16975e-009	8.62227e-010
18.0625		1.59663e-015	1.23673e-015	9.95186e-016	8.25636e-016	1.59663e-012	1.23673e-012	9.95186e-013	8.25636e-013	1.27538e-010	9.86361e-011	1.77561e-010	1.30881e-010	0	0	0	0	1.01815e-021	6.0993e-022	8.83533e-022	5.403e-022	1.01815e-021	6.0993e-022	8.83533e-022	5.403e-022					2.83336e-015	1.82082e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	3.19326e-012	2.47346e-012	1.99037e-012	1.65127e-012	1.02876e-005	9.4595e-006					0	3.14971e-022	3.15459e-022	0	0	2.60501e-022	2.93202e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.59663e-012	1.23673e-012	0	0	0	0	14.9768	1.02876e-005	13.7359	9.4595e-006	0.0625		0	9.86361e-011	1.27538e-010	0	0	1.30881e-010	1.77561e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										2.76137e-009	5.91817e-010	7.65226e-010	2.10057e-009	1.06537e-009	7.85285e-010	1.06537e-009	7.85285e-010	7.65226e-010	5.91817e-010	1.06537e-009	7.85285e-010
18.125		1.39705e-015	1.08214e-015	8.70788e-016	7.22432e-016	1.39705e-012	1.08214e-012	8.70788e-013	7.22432e-013	1.16157e-010	8.98342e-011	1.61716e-010	1.19201e-010	0	0	0	0	8.11384e-022	4.86065e-022	7.04103e-022	4.30575e-022	8.11384e-022	4.86065e-022	7.04103e-022	4.30575e-022					2.47919e-015	1.59322e-015	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	1	1	1	1	2.7941e-012	2.16427e-012	1.74158e-012	1.44486e-012	9.64465e-006	8.86829e-006					0	2.51006e-022	2.51395e-022	0	0	2.07598e-022	2.33658e-022	0				-0.2	-0.2			1000	1000			14.9464	13.1739			0.25	1.39705e-012	1.08214e-012	0	0	0	0	14.9768	9.64465e-006	13.7359	8.86829e-006	0.0625		0	8.98342e-011	1.16157e-010	0	0	1.19201e-010	1.61716e-010	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										2.51496e-009	5.39005e-010	6.9694e-010	1.91312e-009	9.70298e-010	7.15209e-010	9.70298e-010	7.15209e-010	6.9694e-010	5.39005e-010	9.70298e-010	7.15209e-010
